trial,iteration,gbest_fitness
0,0,99.75633209105581
0,1,99.75633209105581
0,2,99.77763325441629
0,3,99.80692234821618
0,4,99.8125821002759
0,5,99.8125821002759
0,6,99.81315615586936
0,7,99.81315615586936
0,8,99.81315615586936
0,9,99.81315615586936
0,10,99.81414505746216
0,11,99.81452736537904
0,12,99.81468298938125
0,13,99.81468298938125
0,14,99.81468298938125
0,15,99.81468298938125
0,16,99.81468298938125
0,17,99.81468298938125
0,18,99.8146908939816
0,19,99.8146908939816
0,20,99.8146908939816
0,21,99.8146908939816
0,22,99.8146908939816
0,23,99.81469268677756
0,24,99.81469268677756
0,25,99.81469268677756
0,26,99.81469268677756
0,27,99.81469268677756
0,28,99.81469268677756
0,29,99.81469268677756
0,30,99.81469268677756
0,31,99.81469337362796
0,32,99.81469337362796
0,33,99.81469337362796
0,34,99.81469337362796
0,35,99.81469337362796
1,0,99.74622022127733
1,1,99.77447907440364
1,2,99.782355572097
1,3,99.80483138933778
1,4,99.80483138933778
1,5,99.80483138933778
1,6,99.80483138933778
1,7,99.8135551577434
1,8,99.82054583961144
1,9,99.82711853226647
1,10,99.82711853226647
1,11,99.82711853226647
1,12,99.82711853226647
1,13,99.82711853226647
1,14,99.82711853226647
1,15,99.82711853226647
1,16,99.82711853226647
1,17,99.82711853226647
1,18,99.82711853226647
1,19,99.82711853226647
1,20,99.82711853226647
1,21,99.82716201338917
1,22,99.82724793953821
1,23,99.82724793953821
1,24,99.82724793953821
1,25,99.82724793953821
1,26,99.82724793953821
1,27,99.8273751582019
1,28,99.8273751582019
1,29,99.8273751582019
1,30,99.8273751582019
1,31,99.8273751582019
1,32,99.82737634563819
1,33,99.82737634563819
1,34,99.82737634563819
1,35,99.82758128317073
1,36,99.82758128317073
1,37,99.82776525430381
1,38,99.82776525430381
1,39,99.82776525430381
1,40,99.82776525430381
1,41,99.82776525430381
1,42,99.82776525430381
1,43,99.82776525430381
1,44,99.82776525430381
1,45,99.82776525430381
1,46,99.82776525430381
1,47,99.82776525430381
1,48,99.82776525430381
1,49,99.82776525430381
2,0,99.65846580453217
2,1,99.7331521473825
2,2,99.78037191322073
2,3,99.78701840154827
2,4,99.78701840154827
2,5,99.79109048144892
2,6,99.8019709251821
2,7,99.8019709251821
2,8,99.8019709251821
2,9,99.8019709251821
2,10,99.80544607387856
2,11,99.80544607387856
2,12,99.8133364948444
2,13,99.8133364948444
2,14,99.8133364948444
2,15,99.8133364948444
2,16,99.8133364948444
2,17,99.81672399444506
2,18,99.81672399444506
2,19,99.82317873509601
2,20,99.82317873509601
2,21,99.82317873509601
2,22,99.82317873509601
2,23,99.82317873509601
2,24,99.82734258519486
2,25,99.82734258519486
2,26,99.82734258519486
