trial,iteration,gbest_fitness
4,7,99.7771549737081
4,8,99.78591949911788
4,9,99.78591949911788
4,10,99.78657548199408
4,11,99.78791282046586
4,12,99.78798404335976
4,13,99.78799836826511
4,14,99.78799836826511
4,15,99.78799836826511
4,16,99.78801425313577
4,17,99.78801425313577
4,18,99.78801425313577
4,19,99.78801425313577
4,20,99.78801425313577
4,21,99.78801425313577
4,22,99.78801425313577
4,23,99.78801425313577
4,24,99.78801425313577
4,25,99.78801425313577
4,26,99.78801425313577
4,27,99.78801425313577
4,28,99.78801425313577
5,0,97.32370851561427
5,1,99.59481998812407
5,2,99.6178612112999
5,3,99.72936669364572
5,4,99.7449015500024
5,5,99.76489219698124
5,6,99.76489219698124
5,7,99.78763107210398
5,8,99.78763107210398
5,9,99.78763107210398
5,10,99.78763107210398
5,11,99.78763107210398
5,12,99.78800974204205
5,13,99.78800974204205
5,14,99.78800974204205
5,15,99.78800974204205
5,16,99.78800974204205
5,17,99.78800974204205
5,18,99.78800974204205
5,19,99.78800974204205
5,20,99.78800974204205
5,21,99.78800974204205
5,22,99.78800974204205
5,23,99.78800974204205
5,24,99.78800974204205
6,0,99.1285203024745
6,1,99.1285203024745
6,2,99.74963245913386
6,3,99.77068692678586
6,4,99.7875563451089
6,5,99.78773850016296
6,6,99.78802095865831
6,7,99.78802095865831
6,8,99.78802095865831
6,9,99.78802095865831
6,10,99.78802095865831
6,11,99.78802095865831
6,12,99.78802095865831
6,13,99.78802095865831
6,14,99.78802095865831
6,15,99.78802095865831
6,16,99.78802095865831
6,17,99.78802095865831
6,18,99.78802095865831
7,0,99.0347673650831
7,1,99.0347673650831
7,2,99.68667211942375
7,3,99.74875971674919
7,4,99.7584818280302
7,5,99.77418791968375
7,6,99.7866601741407
7,7,99.78738185600378
7,8,99.78752589668147
7,9,99.78801209945232
7,10,99.78801209945232
7,11,99.78801209945232
7,12,99.78801209945232
7,13,99.78801209945232
7,14,99.78801209945232
7,15,99.78801209945232
7,16,99.78801209945232
7,17,99.78801209945232
7,18,99.78801209945232
7,19,99.78801209945232
7,20,99.78801209945232
7,21,99.78801209945232
8,0,99.53549071215093
8,1,99.56377646885812
8,2,99.6373888105154
8,3,99.73485056543723
8,4,99.7702345601283
8,5,99.78478661505505
8,6,99.78701689396985
8,7,99.78784746490419
8,8,99.787936109351
8,9,99.787936109351
8,10,99.787936109351
8,11,99.787936109351
8,12,99.787936109351
8,13,99.78800689568743
8,14,99.78800689568743
8,15,99.78800689568743
8,16,99.78800689568743
8,17,99.78800689568743
8,18,99.78800755925477
8,19,99.78800755925477
8,20,99.78800755925477
8,21,99.78800755925477
8,22,99.78801989345811
8,23,99.78801989345811
8,24,99.78801989345811
8,25,99.78801989345811
8,26,99.78801989345811
8,27,99.78801989345811
8,28,99.78801989345811
8,29,99.78801989345811
8,30,99.78801989345811
8,31,99.78801989345811
8,32,99.78801989345811
8,33,99.78801989345811
8,34,99.78801989345811
9,0,99.48952185222879
9,1,99.76814420660958
9,2,99.76814420660958
9,3,99.78401217376813
9,4,99.78577645961195
9,5,99.78682043147273
9,6,99.7879505972378
9,7,99.78801108081825
9,8,99.78801108081825
9,9,99.78801108081825
9,10,99.78801108081825
9,11,99.78801108081825
9,12,99.78801108081825
9,13,99.78801344404928
9,14,99.78801344404928
9,15,99.78801344404928
9,16,99.78801344404928
9,17,99.78801344404928
9,18,99.78801344404928
9,19,99.78801344404928
9,20,99.78801344404928
9,21,99.78801344404928
9,22,99.78801588877104
9,23,99.78801588877104
9,24,99.78801588877104
9,25,99.78801690740511
9,26,99.78801690740511
9,27,99.7880193812307
9,28,99.7880193812307
9,29,99.7880193812307
9,30,99.7880193812307
9,31,99.7880193812307
9,32,99.7880193812307
9,33,99.7880193812307
9,34,99.7880193812307
9,35,99.7880193812307
9,36,99.7880193812307
9,37,99.7880193812307
9,38,99.7880193812307
9,39,99.78802148834802
9,40,99.78802148834802
9,41,99.78802148834802
9,42,99.78802148834802
9,43,99.78802148834802
9,44,99.78802148834802
9,45,99.78802148834802
9,46,99.78802148834802
9,47,99.78802148834802
9,48,99.78802148834802
9,49,99.78802184341475
9,50,99.78802184341475
9,51,99.78802184341475
10,0,98.97686159238219
10,1,99.58142498508096
10,2,99.61483606602997
10,3,99.65952804777771
10,4,99.70155130140483
10,5,99.73169286968186
10,6,99.74691364914179
10,7,99.76290222839452
10,8,99.77576797828078
10,9,99.7872922802344
10,10,99.78800783283077
10,11,99.78800783283077
10,12,99.78800783283077
10,13,99.78801678516902
10,14,99.78801678516902
10,15,99.78801678516902
10,16,99.78801678516902
10,17,99.78801678516902
10,18,99.78801678516902
10,19,99.78801678516902
10,20,99.78801714023575
10,21,99.78801714023575
10,22,99.78801714023575
10,23,99.78801714023575
10,24,99.78802033583634
10,25,99.78802033583634
10,26,99.78802033583634
10,27,99.78802033583634
10,28,99.78802033583634
10,29,99.78802033583634
10,30,99.78802033583634
10,31,99.78802033583634
10,32,99.78802033583634
10,33,99.78802033583634
10,34,99.78802033583634
10,35,99.78802033583634
10,36,99.78802033583634
11,0,98.80767078138888
11,1,99.64035369921476
11,2,99.69307736027986
11,3,99.7747914865613
11,4,99.78382576955482
11,5,99.78712578886189
11,6,99.78795592323877
11,7,99.7880024893675
11,8,99.78801032411866
11,9,99.78801032411866
11,10,99.78801051038317
11,11,99.78801051038317
11,12,99.78801051038317
11,13,99.78801051038317
11,14,99.78801051038317
11,15,99.78801318211481
11,16,99.78801318211481
11,17,99.78801318211481
11,18,99.78801318211481
11,19,99.78801318211481
11,20,99.78801318211481
11,21,99.78801318211481
11,22,99.78801318211481
11,23,99.78801318211481
11,24,99.78801318211481
11,25,99.78801318211481
11,26,99.78801318211481
11,27,99.78801318211481
12,0,99.57837782567367
12,1,99.61281076539308
12,2,99.68580611748621
12,3,99.69491577940062
12,4,99.7191290021874
12,5,99.72740404773504
12,6,99.73481636261567
12,7,99.75688002887182
12,8,99.77519671665505
12,9,99.78801551042125
12,10,99.78801551042125
12,11,99.78801551042125
12,12,99.78801551042125
12,13,99.78801551042125
12,14,99.78801551042125
12,15,99.78801551042125
12,16,99.78801551042125
12,17,99.78801551042125
12,18,99.78801551042125
12,19,99.78801551042125
12,20,99.78801551042125
12,21,99.78801551042125
13,0,98.65885530598462
13,1,99.56978757400066
13,2,99.64219202520326
13,3,99.70728618791327
13,4,99.74273974075913
13,5,99.75384895224124
13,6,99.7654207632877
13,7,99.7781683865469
13,8,99.7781683865469
13,9,99.78801294928417
13,10,99.78801294928417
13,11,99.78801294928417
13,12,99.78801294928417
13,13,99.78801294928417
13,14,99.78801294928417
13,15,99.78801294928417
13,16,99.78801294928417
13,17,99.78801294928417
13,18,99.78801294928417
13,19,99.7880142647773
13,20,99.7880142647773
13,21,99.7880142647773
13,22,99.7880142647773
13,23,99.7880142647773
13,24,99.78801922407001
13,25,99.78801922407001
13,26,99.78801922407001
13,27,99.78801922407001
13,28,99.78801922407001
13,29,99.78801922407001
13,30,99.78801922407001
13,31,99.78801922407001
13,32,99.78801922407001
13,33,99.78801922407001
13,34,99.78801922407001
13,35,99.78801922407001
13,36,99.78801922407001
14,0,99.51576218008995
14,1,99.51576218008995
14,2,99.67792660463601
14,3,99.67792660463601
14,4,99.71716059371829
14,5,99.74118745303713
14,6,99.74429873400368
14,7,99.76195789058693
14,8,99.76356104016304
14,9,99.77936576469801
14,10,99.78691863361746
14,11,99.78691863361746
14,12,99.78800496901385
14,13,99.78801740799099
14,14,99.78801740799099
14,15,99.78801740799099
14,16,99.78801740799099
14,17,99.78801740799099
14,18,99.78801740799099
14,19,99.78801740799099
14,20,99.78801740799099
14,21,99.78801740799099
14,22,99.78801740799099
14,23,99.78801740799099
14,24,99.78801740799099
14,25,99.78801740799099
