trial,iteration,gbest_fitness
13,4,0.7898522553582061
13,5,0.7900036630302985
13,6,0.7900036630302985
13,7,0.7900180707767923
13,8,0.7900400993962158
13,9,0.7901016503189076
13,10,0.7901016503189076
13,11,0.7901016503189076
13,12,0.7902587724000534
13,13,0.7902587724000534
13,14,0.7904228266410847
13,15,0.7904228266410847
13,16,0.7904228266410847
13,17,0.7904716825660636
13,18,0.7904810359550958
13,19,0.7905418118544241
13,20,0.7905438166426813
13,21,0.7905926499365215
13,22,0.7905926499365215
13,23,0.7905926499365215
13,24,0.7905926499365215
13,25,0.7905926499365215
13,26,0.7905926499365215
13,27,0.7905926499365215
13,28,0.7905926499365215
13,29,0.7905927171314453
13,30,0.7905927171314453
13,31,0.7905927835114617
13,32,0.7905927886337358
13,33,0.7905928660266419
14,0,0.7826851616447268
14,1,0.7847359527450373
14,2,0.7904074832413663
14,3,0.7904074832413663
14,4,0.790479114124397
14,5,0.790479114124397
14,6,0.790479114124397
14,7,0.790479114124397
14,8,0.790479114124397
14,9,0.790479114124397
14,10,0.790479114124397
14,11,0.790479114124397
14,12,0.790479114124397
14,13,0.790479114124397
14,14,0.7905591231387425
14,15,0.7905591231387425
14,16,0.7905591231387425
14,17,0.7905592263292838
14,18,0.7905592263292838
14,19,0.7905592263292838
14,20,0.7905592263292838
14,21,0.7905916016863976
14,22,0.7905916016863976
14,23,0.7905916016863976
14,24,0.7905916016863976
14,25,0.7905916016863976
14,26,0.7905916016863976
14,27,0.7905916016863976
14,28,0.7905916016863976
14,29,0.7905929049093594
14,30,0.7905929049093594
14,31,0.7905929049093594
14,32,0.7905929049093594
14,33,0.7905929049093594
14,34,0.7905929049093594
14,35,0.7905929049093594
14,36,0.7905929049093594
14,37,0.7905929049093594
14,38,0.7905929049093594
14,39,0.7905929049093594
14,40,0.7905929049093594
14,41,0.7905929049093594
